id,user_id,journey_id,created_at,updated_at,enrolling_times,enrollments_at,last_enrolled_at,study_duration,avg_submission_rating,repeat_enrollments
1347460,886996,261,2022-12-05 11:14:54,2025-04-17 22:54:43,1,2022-12-02 15:35:43,2022-12-02 15:35:43,2,5.0,0
1419005,886996,382,2023-02-02 18:36:33,2023-02-02 18:36:33,1,2023-02-02 15:18:13,2023-02-02 15:18:13,0,4.0,0
1425430,886996,387,2023-02-09 03:59:25,2023-02-09 03:59:25,1,2023-02-02 15:18:13,2023-02-02 15:18:13,6,5.0,0
1530095,886996,570,2023-03-10 01:25:06,2023-03-10 01:25:06,1,2023-03-10 00:35:57,2023-03-10 00:35:57,0,2.0,0
1748485,886996,423,2023-06-24 18:23:22,2023-06-24 18:23:22,1,2023-06-06 20:23:26,2023-06-06 20:23:26,17,5.0,0
1749840,886996,428,2023-06-25 20:56:58,2023-06-25 20:56:58,1,2023-06-09 00:49:10,2023-06-09 00:49:10,16,5.0,0
1840698,886996,600,2023-08-10 23:39:32,2023-08-10 23:39:32,1,2023-08-09 03:15:07,2023-08-09 03:15:07,1,5.0,0
2255548,886996,433,2023-11-14 10:33:36,2023-11-14 10:33:36,1,2023-09-07 13:24:21,2023-09-07 13:24:21,67,5.0,0
2948813,886996,653,2024-09-14 18:14:43,2024-09-14 18:14:43,1,2024-09-14 16:31:25,2024-09-14 16:31:25,0,4.0,0
3471863,886996,315,2025-02-18 19:00:08,2025-02-18 19:00:08,1,2022-09-16 13:31:07,2022-09-16 13:31:07,886,5.0,0
3522652,886996,14,2025-03-07 05:35:15,2025-04-10 06:11:06,2,"2021-08-05 00:59:24,2025-01-17 09:53:49",2025-01-17 09:53:49,48,5.0,1
3600982,886996,123,2025-04-28 09:21:28,2025-04-28 09:21:28,1,2022-09-16 13:31:07,2022-09-16 13:31:07,954,5.0,0
3616433,886996,852,2025-05-07 17:53:22,2025-05-07 17:53:22,1,2025-04-29 13:17:11,2025-04-29 13:17:11,8,3.0,0
3618056,886996,862,2025-05-08 17:09:38,2025-05-08 17:09:38,1,2025-05-08 16:44:44,2025-05-08 16:44:44,0,3.0,0
3618074,886996,867,2025-05-08 17:38:21,2025-05-08 17:38:21,1,2025-05-08 16:44:44,2025-05-08 16:44:44,0,5.0,0
3663716,886996,753,2025-06-10 16:17:21,2025-06-10 16:17:21,1,2025-05-28 14:37:18,2025-05-28 14:37:18,13,5.0,0
3724298,886996,163,2025-08-24 23:03:13,2025-08-24 23:03:13,1,2025-07-07 18:17:19,2025-07-07 18:17:19,48,5.0,0
3750449,886996,352,2025-09-16 20:25:10,2025-09-16 20:25:10,1,2025-05-19 19:30:42,2025-05-19 19:30:42,120,4.5,0
3820880,886996,60,2025-10-17 23:07:02,2025-10-17 23:07:02,1,2025-10-17 23:06:32,2025-10-17 23:06:32,0,3.0,0
3829559,886996,902,2025-10-21 19:20:42,2025-10-21 19:20:42,1,2025-10-17 22:20:07,2025-10-17 22:20:07,3,3.0,0
3833816,886996,899,2025-10-23 11:57:33,2025-10-23 11:57:33,1,2025-10-17 22:20:07,2025-10-17 22:20:07,5,3.0,0
3848420,886996,905,2025-10-28 16:18:38,2025-10-28 16:18:38,1,2025-10-22 10:48:39,2025-10-22 10:48:39,6,5.0,0
3848714,886996,605,2025-10-28 17:29:58,2025-10-28 17:29:58,1,2025-10-23 18:31:57,2025-10-23 18:31:57,4,4.0,0
3848780,886996,120,2025-10-28 17:45:17,2025-10-28 17:45:17,1,2025-10-17 23:07:56,2025-10-17 23:07:56,10,4.0,0
368487,1202367,169,2021-02-02 10:48:14,2021-02-02 10:48:14,4,"2020-11-13 12:43:10,2020-12-12 19:50:36,2021-01-02 07:55:59,2021-01-22 12:44:29",2021-01-22 12:44:29,10,2.2,3
369477,1202367,177,2021-02-06 08:50:40,2021-02-06 08:50:40,3,"2020-11-13 12:48:08,2020-12-22 15:39:33,2021-01-22 12:45:34",2021-01-22 12:45:34,14,4.7,2
412380,1202367,251,2021-03-27 15:52:07,2025-04-18 18:41:49,1,2021-03-16 12:14:14,2021-03-16 12:14:14,11,3.0,0
442870,1202367,86,2021-04-17 08:15:01,2021-04-17 08:15:01,1,2021-04-06 15:26:44,2021-04-06 15:26:44,10,5.0,0
453123,1202367,307,2021-04-22 13:02:52,2021-04-22 13:02:52,1,2021-04-19 12:20:26,2021-04-19 12:20:26,3,5.0,0
470847,1202367,292,2021-05-06 21:11:53,2021-05-06 21:11:53,1,2021-05-06 14:07:28,2021-05-06 14:07:28,0,3.0,0
471702,1202367,302,2021-05-07 15:59:00,2021-05-07 15:59:00,1,2021-05-07 12:21:32,2021-05-07 12:21:32,0,5.0,0
510411,1202367,60,2021-06-01 18:31:43,2021-06-01 18:31:43,2,"2020-11-13 12:46:17,2021-06-01 18:30:58",2021-06-01 18:30:58,0,3.5,1
513641,1202367,120,2021-06-03 13:17:18,2021-06-03 13:17:18,2,"2020-11-13 12:41:19,2021-06-01 20:07:10",2021-06-01 20:07:10,1,4.5,1
543467,1202367,266,2021-06-20 06:46:21,2021-06-20 06:46:21,1,2021-06-10 19:00:57,2021-06-10 19:00:57,9,3.0,0
545652,1202367,191,2021-06-21 11:13:28,2021-06-21 11:13:28,1,2021-05-08 09:30:04,2021-05-08 09:30:04,44,1.0,0
612460,1202367,317,2021-07-21 08:31:39,2021-07-21 08:31:39,1,2021-07-19 09:23:17,2021-07-19 09:23:17,1,3.0,0
765357,1202367,237,2021-12-21 09:23:25,2021-12-21 09:23:25,1,2021-11-27 17:09:26,2021-11-27 17:09:26,23,4.0,0
914468,1202367,337,2022-05-16 08:25:45,2022-05-16 08:25:45,1,2022-05-15 19:07:35,2022-05-15 19:07:35,0,5.0,0
948978,1202367,123,2022-06-06 09:27:50,2022-06-06 09:27:50,1,2022-01-14 15:34:11,2022-01-14 15:34:11,142,4.0,0
953268,1202367,315,2022-06-07 14:08:26,2022-06-07 14:08:26,1,2022-05-27 15:33:55,2022-05-27 15:33:55,10,4.0,0
1186275,1202367,256,2022-09-11 18:26:35,2022-09-11 18:26:35,1,2022-09-09 14:41:47,2022-09-09 14:41:47,2,3.0,0
1225715,1202367,382,2022-10-09 10:52:53,2022-10-09 10:52:53,1,2022-10-07 09:47:26,2022-10-07 09:47:26,2,3.0,0
1226845,1202367,387,2022-10-09 20:00:15,2022-10-09 20:00:15,1,2022-10-07 09:47:26,2022-10-07 09:47:26,2,5.0,0
1234530,1202367,261,2022-10-12 10:49:23,2022-10-12 10:49:23,1,2022-01-01 06:24:59,2022-01-01 06:24:59,284,5.0,0
1376780,1202367,297,2022-12-29 13:25:41,2022-12-29 13:25:41,1,2022-12-27 10:52:00,2022-12-27 10:52:00,2,4.0,0
1377785,1202367,145,2022-12-30 09:10:43,2022-12-30 09:10:43,1,2022-03-17 12:24:17,2022-03-17 12:24:17,287,2.0,0
1399940,1202367,80,2023-01-16 16:12:06,2023-01-16 16:12:06,2,"2021-11-15 13:49:39,2022-12-27 11:07:05",2022-12-27 11:07:05,20,3.0,1
1469095,1202367,570,2023-02-22 08:37:47,2023-02-22 08:37:47,1,2023-02-22 01:58:39,2023-02-22 01:58:39,0,3.0,0
1591270,1202367,184,2023-04-02 10:53:56,2023-04-02 10:53:56,4,"2021-04-06 15:27:33,2022-04-29 11:00:10,2022-12-27 11:06:10,2023-03-29 13:07:51",2023-03-29 13:07:51,3,5.0,3
1670875,1202367,600,2023-05-15 13:03:35,2023-05-15 13:03:35,1,2023-05-15 09:25:04,2023-05-15 09:25:04,0,1.0,0
1774125,1202367,605,2023-07-13 13:39:42,2023-07-13 13:39:42,1,2023-07-10 09:30:38,2023-07-10 09:30:38,3,4.0,0
1976858,1202367,615,2023-09-11 15:58:52,2023-09-11 15:58:52,1,2023-09-11 10:54:11,2023-09-11 10:54:11,0,2.0,0
1977873,1202367,555,2023-09-11 19:42:13,2023-09-11 19:42:13,1,2023-09-11 10:54:11,2023-09-11 10:54:11,0,3.0,0
1989638,1202367,335,2023-09-13 21:11:33,2023-09-13 21:11:33,2,"2022-02-07 13:42:01,2022-12-30 17:33:59",2022-12-30 17:33:59,257,3.0,1
2194093,1202367,342,2023-10-28 12:15:03,2023-10-28 12:15:03,2,"2021-11-29 12:33:15,2022-12-30 10:52:02",2022-12-30 10:52:02,302,4.0,1
2194773,1202367,510,2023-10-28 15:41:48,2023-10-28 15:41:48,1,2022-12-30 17:34:40,2022-12-30 17:34:40,301,5.0,0
2252913,1202367,620,2023-11-13 13:47:14,2023-11-13 13:47:14,1,2023-10-30 10:17:39,2023-10-30 10:17:39,14,5.0,0
2411378,1202367,580,2023-12-27 09:29:26,2023-12-27 09:29:26,1,2023-12-11 10:22:25,2023-12-11 10:22:25,15,3.0,0
2891913,1202367,163,2024-08-21 20:34:01,2024-08-21 20:34:01,2,"2022-12-27 11:12:28,2024-07-01 18:03:30",2024-07-01 18:03:30,51,4.67,1
2941633,1202367,653,2024-09-13 20:21:51,2024-09-13 20:21:51,1,2024-09-13 14:15:00,2024-09-13 14:15:00,0,2.0,0
2968993,1202367,403,2024-09-17 09:25:34,2024-09-17 09:25:34,2,"2022-12-27 10:50:05,2024-09-13 14:15:00",2024-09-13 14:15:00,3,4.0,1
3382053,1202367,219,2025-01-16 16:05:02,2025-01-16 16:05:02,2,"2022-12-27 11:13:31,2024-09-27 20:48:30",2024-09-27 20:48:30,110,3.6,1
3421373,1202367,565,2025-02-07 00:52:35,2025-02-07 00:52:35,1,2025-01-17 14:22:20,2025-01-17 14:22:20,20,3.5,0
3609322,1202367,852,2025-05-02 16:18:48,2025-05-02 16:18:48,1,2025-04-29 13:16:08,2025-04-29 13:16:08,3,4.0,0
3618092,1202367,862,2025-05-08 18:14:14,2025-05-08 18:14:14,1,2025-05-08 11:08:05,2025-05-08 11:08:05,0,5.0,0
3619046,1202367,867,2025-05-09 16:58:00,2025-05-09 16:58:00,1,2025-05-08 11:08:05,2025-05-08 11:08:05,1,3.0,0
3648869,1202367,753,2025-05-30 05:18:40,2025-05-30 05:18:40,1,2025-05-28 20:23:05,2025-05-28 20:23:05,1,3.0,0
3817346,1202367,902,2025-10-16 19:31:38,2025-10-16 19:31:38,1,2025-10-16 10:56:24,2025-10-16 10:56:24,0,2.0,0
3821606,1202367,899,2025-10-18 12:06:47,2025-10-18 12:06:47,1,2025-10-16 10:56:24,2025-10-16 10:56:24,2,4.0,0
3853451,1202367,708,2025-10-30 01:27:58,2025-10-30 01:27:58,1,2025-10-16 11:38:28,2025-10-16 11:38:28,13,4.0,0
3853571,1202367,905,2025-10-30 05:59:02,2025-10-30 05:59:02,1,2025-10-23 07:32:54,2025-10-23 07:32:54,6,2.0,0
3859940,1202367,881,2025-11-01 05:59:07,2025-11-01 05:59:07,1,2025-10-17 15:07:42,2025-10-17 15:07:42,14,5.0,0
1061905,1319457,60,2022-07-22 14:12:35,2022-07-22 14:12:35,2,"2022-02-07 06:44:14,2022-07-18 20:17:51",2022-07-18 20:17:51,3,4.5,1
1066250,1319457,302,2022-07-25 15:07:57,2023-02-19 18:17:11,1,2022-07-25 10:11:01,2022-07-25 10:11:01,0,4.0,0
1066795,1319457,297,2022-07-25 22:40:09,2022-07-25 22:40:09,1,2022-07-25 10:11:01,2022-07-25 10:11:01,0,5.0,0
1066940,1319457,292,2022-07-26 00:27:19,2022-10-25 01:33:09,1,2022-07-25 10:11:01,2022-07-25 10:11:01,0,4.0,0
1092090,1319457,317,2022-08-06 00:18:36,2023-02-19 19:29:46,1,2022-08-02 07:31:22,2022-08-02 07:31:22,3,5.0,0
1093570,1319457,237,2022-08-06 20:09:01,2023-02-20 06:09:35,1,2022-08-02 07:31:22,2022-08-02 07:31:22,4,5.0,0
1119410,1319457,177,2022-08-16 10:24:49,2023-12-02 16:11:44,1,2022-08-15 14:53:34,2022-08-15 14:53:34,0,3.0,0
1119615,1319457,86,2022-08-16 11:32:28,2023-12-03 01:09:58,1,2022-08-15 14:53:34,2022-08-15 14:53:34,0,3.0,0
1125995,1319457,169,2022-08-19 10:04:32,2022-08-19 10:04:32,1,2022-07-25 10:11:01,2022-07-25 10:11:01,24,4.0,0
1126105,1319457,120,2022-08-19 10:42:11,2022-08-19 10:42:11,1,2022-07-25 10:11:01,2022-07-25 10:11:01,25,5.0,0
1134570,1319457,184,2022-08-23 08:11:19,2023-12-03 03:28:37,1,2022-08-15 14:53:34,2022-08-15 14:53:34,7,5.0,0
1183030,1319457,185,2022-09-08 06:25:38,2022-09-08 06:25:38,1,2022-08-15 14:53:34,2022-08-15 14:53:34,23,5.0,0
1201090,1319457,319,2022-09-24 08:09:36,2022-09-24 08:09:36,1,2022-08-15 14:53:34,2022-08-15 14:53:34,39,5.0,0
1201805,1319457,327,2022-09-24 19:05:20,2022-09-24 19:05:20,1,2022-08-15 14:53:34,2022-08-15 14:53:34,40,2.0,0
1218085,1319457,123,2022-10-05 11:17:33,2022-10-05 11:17:33,1,2022-09-24 07:59:39,2022-09-24 07:59:39,11,5.0,0
1259705,1319457,315,2022-10-20 15:12:53,2022-10-20 15:12:53,1,2022-01-18 17:40:39,2022-01-18 17:40:39,274,5.0,0
1261005,1319457,256,2022-10-21 03:43:01,2023-05-01 07:22:22,1,2022-09-24 22:34:24,2022-09-24 22:34:24,26,2.0,0
1315176,1319457,163,2022-11-14 11:50:00,2022-11-14 11:50:00,1,2022-09-24 07:59:39,2022-09-24 07:59:39,51,4.0,0
1365010,1319457,382,2022-12-19 09:41:52,2022-12-19 09:41:52,1,2022-10-08 09:23:14,2022-10-08 09:23:14,72,5.0,0
1367010,1319457,251,2022-12-20 20:50:57,2023-05-02 06:23:39,1,2021-10-08 00:34:24,2021-10-08 00:34:24,438,1.0,0
1372910,1319457,261,2022-12-26 17:45:04,2023-05-01 07:06:20,1,2022-10-08 09:23:14,2022-10-08 09:23:14,79,5.0,0
1373740,1319457,387,2022-12-27 12:03:10,2022-12-27 12:03:10,1,2022-10-08 09:23:15,2022-10-08 09:23:15,80,5.0,0
1429095,1319457,403,2023-02-13 05:09:39,2023-02-13 05:09:39,1,2023-01-23 23:23:33,2023-01-23 23:23:33,20,5.0,0
1516965,1319457,570,2023-03-06 01:10:18,2023-12-05 23:02:16,1,2023-03-05 23:58:30,2023-03-05 23:58:30,0,5.0,0
1627480,1319457,443,2023-04-27 07:16:25,2023-04-27 07:16:25,1,2023-01-14 20:22:28,2023-01-14 20:22:28,102,5.0,0
1628535,1319457,337,2023-04-27 19:29:41,2023-04-27 19:29:41,1,2023-04-27 09:50:44,2023-04-27 09:50:44,0,5.0,0
1631210,1319457,510,2023-04-29 07:44:31,2023-04-29 07:44:31,1,2023-04-27 09:47:02,2023-04-27 09:47:02,1,5.0,0
1632710,1319457,342,2023-04-30 07:10:52,2023-04-30 07:10:52,1,2023-04-27 09:49:40,2023-04-27 09:49:40,2,5.0,0
1632990,1319457,80,2023-04-30 13:16:39,2024-09-17 05:33:21,1,2023-04-27 09:50:20,2023-04-27 09:50:20,3,4.0,0
1667640,1319457,266,2023-05-14 05:30:33,2023-05-14 05:30:33,1,2023-04-27 09:47:29,2023-04-27 09:47:29,16,3.0,0
1667755,1319457,191,2023-05-14 07:57:19,2023-05-14 07:57:19,1,2023-02-22 06:03:31,2023-02-22 06:03:31,81,1.0,0
1694680,1319457,600,2023-05-24 09:28:03,2023-12-06 03:01:48,1,2023-05-24 07:45:50,2023-05-24 07:45:50,0,4.0,0
1696620,1319457,219,2023-05-24 19:26:11,2023-05-24 19:26:11,1,2023-05-02 20:17:48,2023-05-02 20:17:48,21,4.0,0
1783575,1319457,605,2023-07-19 07:29:04,2023-07-19 07:29:04,1,2023-07-11 19:05:56,2023-07-11 19:05:56,7,1.0,0
2344458,1319457,615,2023-12-06 02:38:26,2023-12-06 02:38:26,1,2023-12-03 13:15:02,2023-12-03 13:15:02,2,3.0,0
2349733,1319457,620,2023-12-08 04:42:34,2023-12-08 04:42:34,1,2023-12-03 13:15:02,2023-12-03 13:15:02,4,4.0,0
2666732,1319457,580,2024-04-08 12:06:07,2024-04-08 12:06:07,1,2024-04-08 07:24:33,2024-04-08 07:24:33,0,5.0,0
2666802,1319457,653,2024-04-08 13:02:58,2025-09-27 05:40:23,1,2024-04-08 12:13:40,2024-04-08 12:13:40,0,3.0,0
3163198,1319457,51,2024-11-06 04:47:30,2024-11-06 04:47:30,3,"2023-01-27 04:52:56,2023-03-25 08:04:06,2024-04-06 12:27:43",2024-04-06 12:27:43,213,4.0,2
3710051,1319457,852,2025-08-13 19:10:22,2025-08-13 19:10:22,1,2025-04-29 13:23:51,2025-04-29 13:23:51,106,1.0,0
710307,1776122,251,2021-10-02 22:22:24,2021-10-02 22:22:24,1,2021-09-07 19:56:20,2021-09-07 19:56:20,25,3.0,0
1197815,1776122,256,2022-09-21 18:24:05,2023-08-16 10:05:21,1,2022-09-16 13:27:45,2022-09-16 13:27:45,5,5.0,0
1200395,1776122,123,2022-09-23 17:47:15,2023-08-15 19:43:42,1,2022-05-27 16:38:40,2022-05-27 16:38:40,119,3.0,0
1409885,1776122,382,2023-01-26 11:57:51,2023-01-26 11:57:51,1,2023-01-26 11:19:14,2023-01-26 11:19:14,0,5.0,0
1411535,1776122,387,2023-01-27 14:52:34,2023-01-27 14:52:34,1,2023-01-26 11:19:14,2023-01-26 11:19:14,1,3.0,0
1832153,1776122,237,2023-08-08 21:54:24,2025-02-12 08:14:07,1,2023-08-08 19:08:06,2023-08-08 19:08:06,0,1.0,0
1832863,1776122,302,2023-08-09 07:04:11,2025-02-12 09:40:23,1,2023-08-08 19:08:06,2023-08-08 19:08:06,0,5.0,0
1835078,1776122,317,2023-08-09 20:15:48,2025-02-12 20:31:27,1,2023-08-08 19:08:06,2023-08-08 19:08:06,1,5.0,0
1920873,1776122,342,2023-08-24 14:07:21,2023-08-24 14:07:21,1,2023-08-08 19:08:06,2023-08-08 19:08:06,15,3.0,0
1976008,1776122,615,2023-09-11 13:15:08,2023-09-11 13:15:08,1,2023-09-11 12:38:42,2023-09-11 12:38:42,0,4.0,0
1981693,1776122,600,2023-09-12 14:12:20,2023-09-12 14:12:20,1,2023-09-11 12:38:42,2023-09-11 12:38:42,1,3.0,0
2003148,1776122,86,2023-09-16 10:12:18,2025-02-14 09:56:39,1,2023-09-11 12:38:42,2023-09-11 12:38:42,4,3.0,0
2004358,1776122,184,2023-09-16 14:16:51,2025-03-11 02:14:56,1,2023-09-11 12:38:42,2023-09-11 12:38:42,5,4.0,0
2233088,1776122,133,2023-11-07 21:25:15,2023-11-07 21:25:15,1,2023-08-08 19:08:06,2023-08-08 19:08:06,91,4.5,0
2317708,1776122,177,2023-11-29 15:23:25,2025-02-12 16:15:16,1,2023-11-26 18:26:05,2023-11-26 18:26:05,2,4.0,0
2459378,1776122,315,2024-01-29 12:03:32,2024-01-29 12:03:32,1,2022-05-27 16:38:40,2022-05-27 16:38:40,611,4.0,0
2609853,1776122,261,2024-03-11 22:00:54,2024-03-11 22:00:54,1,2022-10-10 08:22:35,2022-10-10 08:22:35,518,3.0,0
2891103,1776122,337,2024-08-21 09:21:18,2024-08-21 09:21:18,1,2024-08-07 08:29:43,2024-08-07 08:29:43,14,5.0,0
3427098,1776122,653,2025-02-10 23:19:02,2025-02-10 23:19:02,1,2024-09-13 18:33:55,2024-09-13 18:33:55,150,3.0,0
3438798,1776122,555,2025-02-13 21:27:30,2025-02-13 21:27:30,1,2023-09-11 12:38:42,2023-09-11 12:38:42,521,3.0,0
3540207,1776122,185,2025-03-18 09:17:08,2025-03-18 09:17:08,1,2025-02-10 16:47:02,2025-02-10 16:47:02,35,3.5,0
3602792,1776122,319,2025-04-29 01:53:43,2025-04-29 01:53:43,1,2025-02-10 16:47:02,2025-02-10 16:47:02,77,3.0,0
3630752,1776122,862,2025-05-18 14:24:16,2025-05-18 14:24:16,1,2025-05-18 12:13:29,2025-05-18 12:13:29,0,3.0,0
3630770,1776122,867,2025-05-18 14:35:36,2025-05-18 14:35:36,1,2025-05-18 12:13:29,2025-05-18 12:13:29,0,3.0,0
3656519,1776122,753,2025-06-04 11:52:22,2025-06-04 11:52:22,1,2025-05-28 14:54:50,2025-05-28 14:54:50,6,4.0,0
3663983,1776122,590,2025-06-10 21:29:56,2025-06-10 21:29:56,1,2025-02-10 16:47:02,2025-02-10 16:47:02,120,4.0,0
3665309,1776122,713,2025-06-12 01:25:58,2025-06-12 01:25:58,1,2025-04-16 17:39:21,2025-04-16 17:39:21,56,3.0,0
3678065,1776122,570,2025-06-23 17:59:51,2025-06-23 17:59:51,1,2025-06-15 15:43:31,2025-06-15 15:43:31,8,2.0,0
3811175,1776122,852,2025-10-15 09:29:22,2025-10-15 09:29:22,1,2025-10-15 09:03:07,2025-10-15 09:03:07,0,4.0,0
3836801,1776122,902,2025-10-24 10:37:44,2025-10-24 10:37:44,1,2025-10-16 17:37:39,2025-10-16 17:37:39,7,2.0,0
3836912,1776122,899,2025-10-24 11:13:07,2025-10-24 11:13:07,1,2025-10-16 17:37:39,2025-10-16 17:37:39,7,3.0,0
3847220,1776122,905,2025-10-28 11:42:21,2025-10-28 11:42:21,1,2025-10-28 11:38:32,2025-10-28 11:38:32,0,4.0,0
911798,2131303,237,2022-05-11 15:02:53,2024-02-23 14:03:53,3,"2022-04-29 01:43:16,2022-04-29 01:58:41,2022-05-02 17:45:02",2022-05-02 17:45:02,8,4.7,2
1092105,2131303,256,2022-08-06 00:31:41,2024-03-04 02:40:16,3,"2022-04-16 05:16:56,2022-04-29 01:49:11,2022-05-29 23:22:39",2022-05-29 23:22:39,68,3.7,2
1119795,2131303,60,2022-08-16 12:34:12,2022-08-16 12:34:12,3,"2022-04-01 19:41:16,2022-06-02 22:00:49,2022-07-30 20:14:45",2022-07-30 20:14:45,16,4.0,2
1119855,2131303,120,2022-08-16 13:00:43,2022-08-16 13:00:43,3,"2022-05-08 21:04:27,2022-06-15 23:23:50,2022-08-16 12:42:48",2022-08-16 12:42:48,0,3.3,2
1130600,2131303,261,2022-08-21 15:42:50,2024-04-28 11:31:58,1,2022-05-29 23:22:39,2022-05-29 23:22:39,83,5.0,0
1145575,2131303,251,2022-08-27 13:37:25,2022-08-27 13:37:25,1,2022-05-29 23:22:39,2022-05-29 23:22:39,89,2.0,0
1360170,2131303,382,2022-12-14 13:27:39,2022-12-14 13:27:39,1,2022-10-07 15:16:25,2022-10-07 15:16:25,67,2.0,0
1361315,2131303,387,2022-12-15 15:11:36,2022-12-15 15:11:36,1,2022-10-07 15:16:25,2022-10-07 15:16:25,68,5.0,0
1542240,2131303,570,2023-03-14 21:15:18,2023-03-14 21:15:18,2,"2023-02-22 12:18:33,2023-03-04 22:16:28",2023-03-04 22:16:28,9,3.5,1
1699780,2131303,600,2023-05-25 16:57:12,2023-05-25 16:57:12,1,2023-05-15 17:45:42,2023-05-15 17:45:42,9,4.0,0
1800765,2131303,605,2023-07-25 19:40:00,2023-07-25 19:40:00,1,2023-07-10 10:44:37,2023-07-10 10:44:37,15,3.0,0
1800875,2131303,169,2023-07-25 20:18:13,2023-10-05 14:49:24,5,"2022-06-04 14:44:03,2022-08-17 20:53:32,2023-01-13 11:20:25,2023-02-14 12:27:51,2023-07-25 19:43:37",2023-07-25 19:43:37,0,2.8,4
1849738,2131303,302,2023-08-12 20:36:34,2024-02-23 08:53:38,1,2023-08-08 18:18:29,2023-08-08 18:18:29,4,5.0,0
1857233,2131303,317,2023-08-13 23:30:45,2024-02-23 02:35:40,1,2023-08-08 18:18:29,2023-08-08 18:18:29,5,4.0,0
1935778,2131303,80,2023-08-28 22:31:59,2023-08-28 22:31:59,1,2023-08-08 18:18:29,2023-08-08 18:18:29,20,5.0,0
1961933,2131303,51,2023-09-06 06:26:17,2023-09-06 06:26:17,1,2023-08-08 18:18:29,2023-08-08 18:18:29,28,5.0,0
2020173,2131303,191,2023-09-19 13:10:41,2023-09-19 13:10:41,1,2023-09-11 15:13:48,2023-09-11 15:13:48,7,2.0,0
2112778,2131303,14,2023-10-08 05:37:12,2023-10-08 05:37:12,1,2023-08-08 18:18:29,2023-08-08 18:18:29,60,4.0,0
2178278,2131303,352,2023-10-24 08:48:20,2023-10-24 08:48:20,1,2023-08-08 18:18:29,2023-08-08 18:18:29,76,4.0,0
2200493,2131303,445,2023-10-30 12:25:13,2023-10-30 12:25:13,1,2023-08-08 18:18:29,2023-08-08 18:18:29,82,4.0,0
2296308,2131303,86,2023-11-25 00:33:28,2023-11-25 00:33:28,1,2023-11-24 14:53:13,2023-11-24 14:53:13,0,4.0,0
2296378,2131303,177,2023-11-25 00:59:05,2023-11-25 00:59:05,1,2023-11-24 14:53:13,2023-11-24 14:53:13,0,2.0,0
2327598,2131303,159,2023-11-30 21:04:32,2023-11-30 21:04:32,1,2023-09-11 15:13:48,2023-09-11 15:13:48,80,3.0,0
2370353,2131303,580,2023-12-16 19:45:43,2023-12-16 19:45:43,1,2023-12-11 13:01:58,2023-12-11 13:01:58,5,2.0,0
2439378,2131303,615,2024-01-11 15:56:00,2024-01-11 15:56:00,1,2024-01-11 15:07:53,2024-01-11 15:07:53,0,1.0,0
2439508,2131303,620,2024-01-11 18:17:23,2024-01-11 18:17:23,1,2024-01-02 15:04:49,2024-01-02 15:04:49,9,2.0,0
2457078,2131303,123,2024-01-27 22:00:41,2024-02-29 21:03:33,1,2022-09-09 10:52:37,2022-09-09 10:52:37,505,5.0,0
2457733,2131303,315,2024-01-28 11:34:43,2024-03-04 01:05:01,1,2022-09-09 10:52:37,2022-09-09 10:52:37,506,5.0,0
2554568,2131303,292,2024-02-24 18:56:11,2024-04-06 01:53:14,1,2024-02-12 09:45:27,2024-02-12 09:45:27,12,4.0,0
2647797,2131303,163,2024-03-31 14:48:53,2024-03-31 14:48:53,1,2024-02-12 09:45:27,2024-02-12 09:45:27,48,4.0,0
2685767,2131303,219,2024-04-21 16:21:53,2024-04-21 16:21:53,1,2024-02-12 09:45:27,2024-02-12 09:45:27,69,5.0,0
2691997,2131303,653,2024-04-25 07:58:41,2024-04-25 07:58:41,1,2024-01-16 11:09:06,2024-01-16 11:09:06,99,5.0,0
2692022,2131303,145,2024-04-25 08:17:53,2024-04-25 08:17:53,1,2022-08-30 09:10:38,2022-08-30 09:10:38,603,5.0,0
2692042,2131303,337,2024-04-25 09:01:37,2024-04-25 09:01:37,1,2024-04-24 16:25:44,2024-04-24 16:25:44,0,4.0,0
2700847,2131303,565,2024-04-28 14:02:38,2024-04-28 14:02:38,1,2024-04-24 16:21:00,2024-04-24 16:21:00,3,4.5,0
2701077,2131303,403,2024-04-28 15:08:46,2024-04-28 15:08:46,1,2024-04-24 16:24:50,2024-04-24 16:24:50,3,5.0,0
2704062,2131303,610,2024-04-29 13:58:26,2024-04-29 13:58:26,1,2023-12-04 10:44:43,2023-12-04 10:44:43,147,5.0,0
2704452,2131303,663,2024-04-29 18:20:39,2024-04-29 18:20:39,1,2024-01-29 11:45:36,2024-01-29 11:45:36,91,5.0,0
2706047,2131303,342,2024-04-30 19:59:28,2024-04-30 19:59:28,1,2024-04-24 16:25:54,2024-04-24 16:25:54,6,5.0,0
2712317,2131303,195,2024-05-04 18:52:28,2024-05-04 18:52:28,1,2024-04-24 16:23:37,2024-04-24 16:23:37,10,4.0,0
2714802,2131303,266,2024-05-06 09:00:51,2024-05-06 09:00:51,1,2022-12-15 15:23:32,2022-12-15 15:23:32,507,1.0,0
2720182,2131303,480,2024-05-08 13:08:33,2024-05-08 13:08:33,1,2024-04-24 16:23:56,2024-04-24 16:23:56,13,4.0,0
2728292,2131303,418,2024-05-11 20:24:31,2024-05-11 20:24:31,1,2024-04-24 16:25:06,2024-04-24 16:25:06,17,4.5,0
